id,source_id,source_name,title,content,published_at
7249,reuters,Reuters,Huawei talks up own apps with Mate 30 challenge to Apple  Samsung,MUNICH (Reuters) - Huawei [HWT.UL] unveiled its new smartphones to challenge Apple’s (AAPL.O) iPhone 11 on Thursday  talking up slick design and best-in-class features while playing down concerns about the lack of access to Google’s (GOOGL.O) popular apps.   … [+4435 chars],2019-09-19T17:22:52Z
7253,cbs-news,CBS News,Acting DNI refuses to turn over whistleblower complaint  raising concerns of a coverup,,2019-09-19T11:28:04Z
7257,the-irish-times,The Irish Times,Female cyclists complain of harassment on the roads by young men,Fewer than one in 250 girls cycle to school every day  according to An Taisce  and those who do cycle say they are dealing with harassment on the roads from drivers and young men.   The environmental charity has launched a campaign #andshecycles through its G… [+1240 chars],2019-09-19T14:29:56Z
7261,abc-news,ABC News,Imam at Liberian school that burned says toll could rise,The imam at a Quranic boarding school in Liberia that burned this week says the death toll could rise above the 27 people reported.  Mohammed Lamine Barry spoke to The Associated Press on Thursday  a day after the fire. It was not clear how many children had … [+435 chars],2019-09-19T15:08:26Z
7265,cbs-news,CBS News,3-year-old migrant boy barely recognized his dad when they were reunited after months apart,,2019-09-19T11:55:40Z
7269,the-new-york-times,The New York Times,The Socialist Plan to Radicalize Big Labor,At its heart  the debate is one between pragmatism and idealism  working within the system versus burning it down.   It is the same debate dogging the Democratic Party at large  but amplified by an only-in-New-York mix of vibrant activism  impenetrably blue p… [+1461 chars],2019-09-19T09:58:30Z
7273,reuters,Reuters,Tech investors: No broad lessons seen in WeWork valuation drama,NEW YORK (Reuters) - Two top technology investors cautioned against drawing broadconclusions about the valuation of private companies from questions swirling around U.S. office-sharing startup WeWork.   Scott Kupor  managing partner of $10 billion venture cap… [+2699 chars],2019-09-19T17:28:17Z
7277,the-new-york-times,The New York Times,It’s a Dirty Job  but Someone Has to Do It and Not Get Eaten,[Like the Science Times page on Facebook.| Sign up for the Science Times newsletter.]  Eleanor Caves  a postdoctoral bioscientist at the University of Exeter and the papers lead author  has been puzzled by cleaner shrimp for years. Although the shrimps bright… [+1006 chars],2019-09-19T15:52:35Z
7281,reuters,Reuters,Bermuda avoids major damage from Hurricane Humberto  cleanup crews get to work,HAMILTON  Bermuda (Reuters) - Cleanup crews in Bermuda were busy at work on Thursday after Hurricane Humberto grazed the island  which escaped major harm despite winds that reached around 100 miles per hour (161 kph) snapping power poles and lifting off roofs… [+2125 chars],2019-09-19T17:18:17Z
7285,cbs-news,CBS News,American Airlines mechanic accused of sabotaging jet stored ISIS videos on his phone,,2019-09-19T11:27:40Z
7289,the-irish-times,The Irish Times,Climate activists lose High Court case against Government,The High Court has found in favour of the Government after a group of climate activists challenged its plan to tackle climate change  claiming it was in violation of human rights and other legal obligations.  In the landmark case  Friends of the Irish Environ… [+2849 chars],2019-09-19T15:44:59Z
7293,abc-news,ABC News,Lawyer: Tunisia's toppled ruler Zine El Abidine Ben Ali dies,Tunisia's autocratic ruler Zine El Abidine Ben Ali  toppled in 2011  has died in exile in Saudi Arabia  according to his lawyer. He was 83.  Mounir Ben Salha said that Ben Ali died on Thursday in Jeddah and that his body is to be transferred to Mecca  awaitin… [+212 chars],2019-09-19T14:52:09Z
7297,business-insider,Business Insider,Apple's iPhone 11 and 11 Pro are missing these 3 features that were rumored ahead of its launch (AAPL),Analysts at Citi Research also suggested that Apple's new iPhones would come with support for the Apple Pencil  although that turned out to be untrue.    Following Apple's July earnings report  Citi Research shared a note outlining what it expected to see fro… [+468 chars],2019-09-19T15:51:18Z
7301,newsweek,Newsweek,Australia Is Fighting Over Whether or Not to Kill 'Man-Eating' Sharks,Australia is in the midst of a battle over whether to cull  man-eating  sharks on the Great Barrier Reef as one of its states argues for a change in federal law so that it can continue the practice.  In a win for wildlife campaigners  the government of the st… [+2504 chars],2019-09-19T12:34:31Z
7305,bbc-news,BBC News,'Falling in with the wrong crowd wasn't an option for me',,2019-09-19T13:27:34Z
7309,the-irish-times,The Irish Times,Tunisia’s ousted president Ben Ali dies in Saudi exile,Tunisias Zine El-Abidine Ben Ali  whose overthrow in a 2011 uprising triggered the Arab Spring revolutions  died in exile in Saudi Arabia on Thursday  days after a free presidential vote in his homeland.  His funeral will take place on Friday in Saudi Arabia … [+2323 chars],2019-09-19T16:44:33Z
7313,cbs-news,CBS News,WWII hero awarded Bronze Star in surprise ceremony,Washington  D.C.— When 96-year-old Clarence Smoyer came to Washington on Wednesday  he thought he was heading to the Pentagon to sign copies of  Spearhead   a recent book detailing his exploits as a World War II tank gunner. Instead  he found a full Army colo… [+2604 chars],2019-09-19T14:11:08Z
7317,the-irish-times,The Irish Times,Rory McIlroy’s round falls apart as he stumbles to 76 at Wentworth,Rory McIlroys bid to equal his career-best season got off to a nightmare start in the opening round of the BMW PGA Championship at Wentworth on Thursday morning.  McIlroy has won the Players Championship  Canadian Open and Tour Championship in 2019 but was de… [+2045 chars],2019-09-19T14:21:11Z
7321,business-insider,Business Insider,Airbnb just announced it expects to go public in 2020. Meet CEO Brian Chesky  who cofounded the company in 2008 to help pay his San Francisco apartment's rent and is now worth $4.2 billion.,Airbnb expects to become a publicly traded company sometime in 2020  the company announced Thursday.    Brian Chesky  the 37-year-old cofounder and CEO of Airbnb  is worth an estimated $4.2 billion  according to Forbes.    Despite his wealth  the tech billion… [+536 chars],2019-09-19T00:00:00Z
7325,the-irish-times,The Irish Times,France and Italy seek to forge new axis after fraught 15 months,French president Emmanuel Macrons short trip to Rome on Wednesday night ended the 15 worst months in Franco-Italian relations in recent memory  and signalled the possible creation of a Franco-Italian axis that could rival Frances close co-operation with Germa… [+4814 chars],2019-09-19T17:00:00Z
7329,newsweek,Newsweek,Donald Trump Doesn't Want to Fight Iran  Ex-Navy SEAL Commander Says  As White House Considers Options,Retired Navy SEAL commander Admiral William McRaven has suggested that President Donald Trump does not want to go to war with Iran  and urged the administration to consider creative options in responding to the recent attacks on Saudi Arabian oil infrastructu… [+2907 chars],2019-09-19T12:04:50Z
7333,abc-news,ABC News,'No path is easy': Black opera singers detail struggles,More than 60 years after Marian Anderson broke the color barrier at the Metropolitan Opera  black singers still face unique obstacles in building their careers within the industry.   We've made some strides  but not a whole lot   said Naomi Andre  a professor… [+6399 chars],2019-09-19T17:26:31Z
7337,bbc-news,BBC News,2019/09/19 16:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-19T16:06:00Z
7341,bbc-news,BBC News,David Cameron defends referendum decision  claiming  every party was under pressure on this issue ,Image copyrightGetty Images  Former Prime Minister David Cameron was asked on BBC Radio 4's Today programme whether he had any regrets about calling the 2016 referendum and whether he did it for  party management reasons ?  Mr Cameron said  every party was un… [+4791 chars],2019-09-19T14:46:22Z
7345,the-irish-times,The Irish Times,Dublin Airport Authority to appeal planning conditions and airport charges,Dublin Airport Authority is to appeal planning restrictions on the number of night flights that can use its new runway. The facility is due to open in 2021.  The authority said it is also appealing a decision by the Commission for Aviation Regulation to reduc… [+2768 chars],2019-09-19T16:05:40Z
7349,reuters,Reuters,Facebook CEO Zuckerberg  under fire  seeks to mend fences in Washington,WASHINGTON (Reuters) - Facebook CEO Mark Zuckerberg is meeting with lawmakers on Capitol Hill for a second day on Thursday as part of an effort by the social media giant to mend its reputation as it faces a slew of government investigations.   Zuckerberg  who… [+2583 chars],2019-09-19T16:23:29Z
7353,cnn,CNN,Airbus A340-600 chopped up into coffee tables,(CNN) The afterlife of a decommissioned airplane can take many forms nowadays.  Some are dismantled and used as parts  others simply end up in aircraft graveyards  while a select few are reinvented as modern restaurants or hotels.  However  Lufthansa has gone… [+2727 chars],2019-09-19T13:05:02Z
7357,the-new-york-times,The New York Times,Iran’s Foreign Minister Vows ‘All-Out War’ if U.S. or Saudis Strike,A military strike against Iran by the United States or Saudi Arabia would result in an all-out war  Irans foreign minister  Mohammad Javad Zarif  said on Thursday  repeating his governments denial of responsibility for an attack last week that damaged Saudi o… [+466 chars],2019-09-19T11:50:08Z
7361,bbc-news,BBC News,'Predatory' man approached women in Glasgow city centre street,Image copyrightGoogleImage caption   The man was filmed approaching several women on Glasgow's Buchanan Street  A witness has told a court how he had to console a woman after she was approached by a  predatory  man in the street.  Anthony Duffy said he watche… [+1768 chars],2019-09-19T14:35:30Z
7365,newsweek,Newsweek,Gun Activist John Lott Accused During Congressional Hearing of Inventing Persona to Praise Own Work,During a joint economic hearing on gun violence in America Wednesday  political commentator and gun rights advocate John Lott was accused by Senator Martin Heinrich (D-NM) of frequently impersonating a woman online to bolster his reputation as a beloved profe… [+2173 chars],2019-09-19T00:49:38Z
7369,cbs-news,CBS News,U.S. Navy discloses existence of  unidentified aerial phenomena ,,2019-09-19T12:11:30Z
7373,the-new-york-times,The New York Times,‘Corporate Animals’ Review: Trust Falls at the Center of the Earth,The film  directed by Patrick Brice from a script by Sam Bain  signals an idiosyncratic commitment to diversity by making Jess and Freddie  played by India-born Karan Soni  among the most venal and unpleasant of the venal and unpleasant group. (Oddly  they ar… [+735 chars],2019-09-19T12:46:28Z
7377,the-irish-times,The Irish Times,US drone strike kills at least 30 farm workers in Afghanistan,A US drone strike intended to hit an Islamic State hideout in Afghanistan killed at least 30 civilians resting after a days labour in the fields  officials said on Thursday.  The attack on Wednesday night also injured 40 people after accidentally targeting fa… [+2353 chars],2019-09-19T17:32:11Z
7381,abc-news,ABC News,Trump calls report 'promise' to foreign leader prompted intel complaint 'Fake News',President Donald Trump on Thursday reacted to a Washington Post story that a  promise  he made to a foreign leader had caused a whistleblower in the intelligence community to make a formal complaint  calling it  Presidential Harassment!   Interested in Donald… [+5128 chars],2019-09-19T16:14:37Z
7385,the-irish-times,The Irish Times,Funeral of emigrant who died alone: Joseph Tuohy ‘ashamed of his existence’,Joseph Tuohy was forgotten in life and remembered in death  mourners heard at the funeral of the man who died alone at the age of 83 in London last July  after a lifetime of mental health problems and homelessness.  The chief celebrant  Fr Denis Kennedy  told… [+5350 chars],2019-09-27T12:05:45Z
7389,abc-news,ABC News,Business events scheduled for the coming month,Business events and economic reports scheduled for the coming month:  All times are Eastern.  TUESDAY  Oct. 1  WASHINGTON Institute for Supply Management releases its manufacturing index for September  10 a.m.; Commerce Department releases construction spendi… [+3013 chars],2019-09-27T16:10:11Z
7393,abc-news,ABC News,Woman linked to chef's overdose death denies another,A woman has pleaded not guilty to charges she is behind the overdose death of a man whose body was found in a New York City motel.  Angelina Barini entered the plea Friday in federal court in Brooklyn after prosecutors unsealed an indictment accusing her of c… [+513 chars],2019-09-27T17:41:56Z
7397,bbc-news,BBC News,Spider-Man staying in Marvel Cinematic Universe,Image copyrightAlamy  Spider-Man fans are rejoicing after Sony Pictures and Marvel announced a third Spider-Man film with Tom Holland  allaying fears that the two companies had parted company.  In August  Sony said it was  disappointed  not to be working with… [+1428 chars],2019-09-27T17:26:28Z
7401,cnn,CNN,The best questions to ask in a job interview,,2019-09-27T12:56:04Z
7405,business-insider,Business Insider,Examples and use cases of robotic process automation (RPA) in banking (OVCHY  SMFG  MU7),Robotic process automation (RPA) has been adopted across various industries to ease employee workloads while cutting costs – and banking is no exception. From taking over monotonous data-entry  to answering simple customer service queries  RPA has been able t… [+3517 chars],2019-09-27T15:50:00Z
7409,cnn,CNN,Ex-officer Amber Guyger takes the stand a year after killing Botham Jean,,2019-09-27T14:14:25Z
7413,reuters,Reuters,Environmental groups sue over Trump auto emissions move,WASHINGTON (Reuters) - Nine U.S. environmental groups sued the U.S. Transportation Department on Friday over its effort to bar California from setting tailpipe emissions and electric vehicle requirements.   The groups include Environment America  Public Citiz… [+338 chars],2019-09-27T15:57:13Z
7417,the-new-york-times,The New York Times,Without Saquon Barkley  the Giants Go to Plan B - The New York Times,By that  Shula said the Giants game plan would still show good balance  and he expected Gallman to play his part. Shula said Barkley had spoiled the coaching staff and Giants fans by turning a short gain into a long run  but Gallman adds something.  At 6-feet… [+949 chars],2019-09-27T15:42:00Z
7421,business-insider,Business Insider,HSBC says rate cuts aren't enough — governments need to spend to escape recession,<ul><li>Central banks have relied on rate cuts to stimulate their economies  but HSBC has argued government spending may also be needed to fight recessions.</li><li>Cutting interest rates  already close to or in negative territory  may not prevent slowdowns a… [+3110 chars],2019-09-27T14:56:52Z
7425,reuters,Reuters,Algerians tired of ruling cadre march as ex-premiers bid for presidency,ALGIERS (Reuters) - Protesters opposing the election that Algeria’s veteran ruling cadre has set for December took to the streets of the capital on Friday seeking the release of a detained opposition figure  as two recent premiers said they would run for pres… [+1985 chars],2019-09-27T16:28:05Z
7429,bbc-news,BBC News,Your pictures of Scotland: 20 - 27 September,A selection of your pictures of Scotland sent in between 20 and 27 September. Send your photos to scotlandpictures@bbc.co.uk. Please ensure you adhere to the BBC's rules regarding photographs which can be found here.  Image copyrightAlexandra ChantryImage cap… [+5595 chars],2019-09-27T11:59:24Z
7433,bbc-news,BBC News,Nearly 2000 arrested as Egypt braces for anti-Sisi protests,Egypt is bracing itself for a second weekend of protests on Friday  with authorities stepping up arrests and tightening security in major cities amid calls for a  million-man march  against President Abdel Fattah el-Sisi.   Also in the programme: Brother of m… [+335 chars],2019-09-27T14:18:00Z
7437,bbc-news,BBC News,Richmond will return stronger after 101-point loss to Harlequins - Vicki Jackson,Jackson will play 10 outside 17-year-old scrum-half Freya Aucken against Saracens  Richmond fly-half Vicki Jackson says that her team will take inspiration from last weekend's 101-0 thrashing by Harlequins as they take on Premier 15s champions Saracens on Sun… [+1282 chars],2019-09-27T12:10:03Z
7441,the-irish-times,The Irish Times,Dáil committee to investigate insurance ‘price discrimination’,The Central Bank is due to be called before the OireachtasFinance Committee in relation to insurance companies charging existing customers more than new customers.   Sinn Féin finance spokesman Pearse Doherty said the committee has agreed to investigate the p… [+2083 chars],2019-09-27T12:30:38Z
7445,bbc-news,BBC News,Saudi Arabia's tourist spots you are now free to visit,Image copyrightGetty Images  For the first time  Saudi Arabia is going to open up its doors to international tourists with a new visa regime for 49 countries.  Until now  Saudi visas were only really granted to expatriate workers  people visiting on business … [+3077 chars],2019-09-27T11:43:38Z
7449,the-irish-times,The Irish Times,Celebrity economists on the same page over tax justice,Thomas Piketty and Joseph Stiglitz are celebrity economists with a mission to bend capitalism from its liberal  deregulated  inequality-generating trajectory back towards a more social and interventionist mode.  Both published new books this month. Pikettys C… [+9347 chars],2019-09-27T13:00:00Z
7453,abc-news,ABC News,Garden honors woman whose family saved Jews in World War II,After immigrating to the United States  Wilhelmina Wiegman rarely talked about how her family in the Netherlands sheltered a Jewish couple and their daughter fleeing Nazi persecution during World War II.  But descendants of the couple  Georg Froehlich and Edi… [+4254 chars],2019-09-27T16:04:08Z
7457,abc-news,ABC News,Michigan will spray in fight against deadly mosquito virus,Michigan and local health departments will conduct aerial spraying for the first time since 1980 to combat a rare mosquito-borne virus that has killed three people and been recorded across the southern half of the state.  The aerial spraying is set to begin S… [+487 chars],2019-09-27T16:37:11Z
7461,the-wall-street-journal,The Wall Street Journal,GM’s Electric Ambitions Rattle Below the Surface of the UAW Strike - The Wall Street Journal,Even as   General Motors Co.  and the United Auto Workers union come closer to resolving their biggest work confrontation in decades  a larger  unsettled issue is the inevitable pain for U.S. workers from GMs long-range bet on electric cars.GMs need to free u… [+7791 chars],2019-09-27T11:00:00Z
7465,bbc-news,BBC News,Scottish Premiership team news  stats & selectors,A week ago  both Edinburgh clubs looked on the brink of crisis  with Hearts' Easter Road win only piling further pressure on Hibernian manager Paul Heckingbottom.  But after the light relief of a League Cup win  Heckingbottom now faces the daunting task of a … [+7298 chars],2019-09-27T17:07:53Z
7469,cnn,CNN,Senate Democrats urge Trump to reconsider historic low refugee cap,Washington (CNN)Senate Democrats urged President Donald Trump to revise the proposed refugee ceiling of 18 000  a figure which would be a historic low  in a letter addressed to the President Friday.    We ask that you to immediately reverse course and heed th… [+2411 chars],2019-09-27T16:34:37Z
7473,reuters,Reuters,Argentina's Fernandez reassures creditors with 'no haircut' talk,BUENOS AIRES/NEW YORK (Reuters) - Argentina’s presidential front-runner Alberto Fernandez said that if elected next month  he would aim to avoid haircuts on bond payments and seek a moderate “Uruguay-style” debt restructuring  music to the ears of the country… [+3395 chars],2019-09-27T17:54:42Z
7477,cnn,CNN,Donald Trump made a HUGE mistake releasing the Ukraine transcript,THE POINT -- NOW ON YOUTUBE!   In each episode of his weekly YouTube show  Chris Cillizza will delve a little deeper into the surreal world of politics. Click to subscribe!,2019-09-27T18:41:49Z
7481,the-wall-street-journal,The Wall Street Journal,Trump Attacks Schiff Over Impeachment Comments - The Wall Street Journal,WASHINGTONPresident   Trump  attacked the lawmaker heading up the Houses impeachment efforts  saying the chairman of the Intelligence Committee misrepresented the presidents conversation with Ukraines leader and calling on the Democrat to resign.Mr. Trump twe… [+4194 chars],2019-09-27T16:23:00Z
7485,abc-news,ABC News,Nicaragua's Nuevo Diario paper stops printing after 39 years,Nicaragua's Nuevo Diario newspaper has announced that it is stopping its print edition after 39 years.  Nuevo Diario was favorable to the Sandinista Revolution when it was founded in 1980  but has since become critical of President Daniel Ortega's crackdown o… [+527 chars],2019-09-27T16:53:03Z
7489,bbc-news,BBC News,GB's Sharp goes out in 800m first round at World Championships,Media playback is not supported on this device  Sharp fails to progress to 800m semi-finals  <table><tr><th>2019 World Athletics Championships</th></tr>  <tr><td>Venue: Khalifa International Stadium  Doha Dates: 27 September-6 October</td></tr><tr><td>Coverag… [+1581 chars],2019-09-27T15:57:41Z
7493,the-irish-times,The Irish Times,Number of sex and drug offences increase as homicides fall,The number of homicides in the Republic has plummeted by 40 per cent over the last 12 months but there are worrying increases in many other crime types  some of which appears linked to the recovering economy.  Sexual offences had already reached record levels… [+2230 chars],2019-09-27T11:49:18Z
7497,business-insider,Business Insider,The best value plays in your DraftKings lineup for Week 4 of the NFL season,Daily fantasy sports are all about finding value.  Last week  our picks included wide receiver Nelson Agholor and running back Frank Gore  who both far outperformed their expected value at their listed prices.  This week  we're back at it  diving deep into th… [+239 chars],2019-09-27T15:27:50Z
7501,the-irish-times,The Irish Times,Subscriber Only: Irish nationalism and unionism have paralysed Westminster,Probably the most revered leader in modern British history summed up one of the great political controversies of his era in the following terms.  It divided Great Britain; it excited the United States; the nations of Europe followed the controversy with rapt … [+227 chars],2019-09-27T05:00:00Z
7505,reuters,Reuters,'Something has to change at ENI'  says Italy deputy minister,MILAN (Reuters) - Italy’s deputy industry minister said that “something has to change” at oil and gas group Eni (ENI.MI) after news emerged that the company’s chief executive was under investigation for a conflict-of-interest issue over dealings in the Congo.… [+803 chars],2019-09-27T15:33:31Z
7509,abc-news,ABC News,10 years after Guinea stadium massacre  justice is elusive,Mariam Bobo Bah talks through tears as she remembers the brutal stadium massacre of more than 150 protesters in Guinea's capital a decade ago  saying she still has trouble finding herself.   When the military opened fire on the crowd on Sept. 28  2009  there … [+4512 chars],2019-09-27T15:25:18Z
7513,reuters,Reuters,Brazil ships corn to the U.S. for the first time in 2019 - data,SAO PAULO  Sept 27 (Reuters) - Brazil this week shipped about 60 000 tonnes of corn to the United States  according to Refinitiv data  an unusual export destination given the fact that the country is the largest producer and exporter of the cereal.   The ship… [+160 chars],2019-09-27T17:54:04Z
7517,abc-news,ABC News,Wally Lamb barred from prison to resume writing program,Author Wally Lamb says he was barred from entering a Connecticut women's prison to resume a writing program that had been reinstated after an investigation that cleared him of wrongdoing.  The  She's Come Undone  author wrote Thursday on Facebook that an offi… [+591 chars],2019-09-27T19:00:09Z
7521,bbc-news,BBC News,Trump impeachment inquiry: Ukraine ex-minister rejects Biden claim,Media captionWhat we know about Biden-Ukraine corruption claims  Ukrainian ex-Foreign Minister Pavlo Klimkin has rejected claims by US President Donald Trump over the sacking of ex-chief prosecutor Viktor Shokin.  Mr Trump has alleged  without offering eviden… [+6052 chars],2019-09-27T15:34:51Z
7525,reuters,Reuters,Turkey says it is not satisfied with progress on Syria  safe zone  with U.S.,ANKARA (Reuters) - Turkey is not satisfied with the current state of talks with the United States to establish a planned “safe zone” in northern Syria  Foreign Minister Mevlut Cavusoglu said on Friday.   Ankara wants NATO ally Washington to clear a 480-km-lon… [+666 chars],2019-09-27T16:28:49Z
7529,cbs-news,CBS News,How to find out health care costs in advance,Jeanne Pinder is the founder and CEO of ClearHealthCosts. Previously she worked for The New York Times for 23 years as an editor  reporter and human resources executive. This article originally appeared on ClearHealthCosts.com.  How much will that medical pro… [+4273 chars],2019-09-27T16:49:40Z
7533,al-jazeera-english,Al Jazeera English,Pakistan PM warns of 'bloodbath' in Kashmir  India's Modi silent,While Indian Prime Minister Narendra Modi avoided any mention of Kashmir in his speech at the United Nations General Assembly  Pakistan's Imran Khan launched an extraordinary attack on his Indian counterpart  warning of a  bloodbath  in the disputed region.  … [+3655 chars],2019-09-27T18:13:27Z
7537,bbc-news,BBC News,Investigation launched into 'segregated' London garden,Image copyrightGoogleImage caption   Residents at Westbourne Place say private tenants can access gardens  entrances and a car park  but those from social housing cannot  An inquiry has been launched after some tenants were blocked from accessing the gardens … [+2644 chars],2019-09-27T18:19:15Z
7541,bbc-news,BBC News,Chirac's death: French head to palace to remember leader,Image copyrightGetty ImagesImage caption   Mourners sign a book of condolence at the Élysée Palace beside a picture of the late president  France is paying its respects to ex-President Jacques Chirac  ahead of a public ceremony in Paris on Sunday and a day of… [+3842 chars],2019-09-27T13:44:07Z
7545,cbs-news,CBS News,9/26/19: CBSN Evening News,,2019-09-27T01:47:46Z
7549,the-new-york-times,The New York Times,Oleg Sentsov: Russian by Blood and Language  Ukrainian in Spirit,When Russia in March 2014 sent troops in uniforms stripped of insignia to seize the government building in the Crimean capital  Simferopol  his hometown  Mr. Sentsov left Kiev and went home to try to rally resistance to the takeover. Many residents  including… [+1694 chars],2019-09-27T15:33:02Z
7553,bbc-news,BBC News,MP Jess Phillips' Birmingham office disturbance: Man charged,Image copyrightHouse of CommonsImage caption   Police were called to a disturbance outside Jess Phillips' constituency office on Thursday  A 36-year-old man has been charged with a public order offence after a disturbance outside an MP's office.  Police were … [+567 chars],2019-09-27T15:14:06Z
7557,abc-news,ABC News,Documents: Ex-GOP chair for North Carolina to plead guilty,A former North Carolina GOP chairman will admit in court that he lied to federal agents conducting a bribery probe of a major political donor.  The federal court docket shows that Robin Hayes is scheduled to enter a guilty plea on Oct. 2. A factual basis docu… [+526 chars],2019-09-27T15:34:26Z
7561,cbs-news,CBS News,Trump suggests  spies and treason  to blame for whistleblower probe,Washington — President Trump has criticized both Democrats and the whistleblower who raised concerns he may have used his office for political gain. At a private event in New York on Thursday  the president compared the intelligence officer and any White Hous… [+4781 chars],2019-09-27T10:57:40Z
7565,business-insider,Business Insider,Suicide rate for active-duty US troops hits 5-year high  Pentagon reveals,The suicide rate among active-duty US military personnel spiked to a five-year high in 2018  a new Pentagon report revealed Thursday. Indeed  the toll of 325 troops who died by their own hand is the highest toll since the Pentagon began tracking this in 2001.… [+2042 chars],2019-09-27T17:11:23Z
7569,business-insider,Business Insider,7 bad habits that will keep you from getting rich  according to a man who studied over 200 millionaires,Habits are daily  often unconscious  behaviors that either contribute to or inhibit our success.   Thomas C. Corley  a certified public accountant and certified financial planner  spent five years studying millionaires and gathered his insights in multiple bo… [+939 chars],2019-09-27T16:10:18Z
7573,the-new-york-times,The New York Times,Finn Wittrock of ‘Judy’ Visits His Old Juilliard Haunts,So Acts 2 and 3 were set  but what to do for a curtain raiser? Mr. Wittrock deliberated.  That place  Empire Szechuan  was like the Chinese place  he said  and pointed across the road at a maroon awning. His expression did not exude confidence.  Pizza-less  M… [+921 chars],2019-09-27T17:00:04Z
7577,the-new-york-times,The New York Times,South of Sydney  the Australian Coast Becomes Its Own Destination,Australias Eurobodalla  Shoalhaven and Sapphire coasts run about 250 miles from the dairy town of Berry two hours south of Sydney via the Grand Pacific Drive  which is bordered by rolling farmland on one side and gleaming ocean on the other down to a historic… [+1743 chars],2019-09-27T09:00:22Z
7581,cbs-news,CBS News,What we know about the whistleblower complaint over Trump's Ukraine call,,2019-09-27T00:05:30Z
7585,cbs-news,CBS News,Preview: Singer  actress and author Olivia Newton-John talks about breast cancer  beating the odds and not asking  Why me? ,Actress  author and singer Olivia Newton-John opens up to  CBS This Morning  co-host Gayle King about her ongoing battle with breast cancer  her plans to beat the odds for her diagnosis  and finding a purpose in her illness  in an emotional interview to be br… [+3165 chars],2019-09-27T18:21:41+00:00
7589,cnn,CNN,King: If you haven't read complaint by now  get another job,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2019-09-27T18:18:56Z
7593,business-insider,Business Insider,Wells Fargo bumped their new CEO's salary 40% — to $23 million — to convince him to join (WFC),Robert Galbraith/Reuters  <ul><li>Wells Fargo announced Friday that Charles Scharf of BNY Mellon will be its new CEO.</li><li>A filing revealed that Scharf was offered a 40% salary bump — to $23 million — for the top position at the bank  Bloomberg reported. … [+1726 chars],2019-09-27T18:21:43Z
7597,abc-news,ABC News,1 person shot  wounded by police at Portland airport,Officials say that a person has been shot and wounded at Portland International Airport and is expected to survive.  KATU-TV reports the person was shot at Friday morning and that the incident was initially reported at 5:20 a.m. as a disturbance at a baggage … [+404 chars],2019-09-27T14:44:26Z
7601,bbc-news,BBC News,2019/09/27 17:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-27T17:06:00Z
7605,al-jazeera-english,Al Jazeera English,UK-flagged tanker Stena Impero seized in July leaves Iranian port,The British-flagged Stena Impero tanker detained by Iran is finally leaving the Bandar Abbas port two months after it was seized  according an Iranian shipping organisation.  The Stena Impero was detained by Iran's Revolutionary Guards in the Strait of Hormuz… [+2522 chars],2019-09-27T07:30:04Z
7609,the-irish-times,The Irish Times,School in which murdered teacher Clodagh Hawe worked names hall in her honour,A school in Meath has unveiled a new hall in memory of their former teacher Clodagh Hawe  who was murdered with her three children by her husband and their father.  The 39-year-old teacher was getting ready to teach 3rd class at Scoil Catriona Naomha in Orist… [+2373 chars],2019-09-27T14:40:00Z
7613,cnn,CNN,'He's one of our family now': Everton fans show solidarity with racism victim Moise Kean,(CNN)With his arms outstretched and defiance in his eyes  Moise Kean's celebration in front of the Cagliari fans that had been racially abusing him became one of the defining images of European football last season.  After the incident  one of a growing numbe… [+6459 chars],2019-09-27T17:16:24Z
7617,abc-news,ABC News,Protesters in Haiti burn businesses in push to oust leader,Protesters seeking to oust Haitian President Jovenel Moise have attacked businesses and a police station  and opposition leaders are pledging that there will be no peace until he resigns.  Leaders of opposition parties have sent groups of young men onto the s… [+564 chars],2019-09-27T14:57:41Z
7621,cnn,CNN,Elon Musk is fighting multiple really ugly court fights at once,,2019-09-27T16:28:01Z
7625,reuters,Reuters,Fiat Chrysler to pay $40 million over inflated sales figures: SEC,WASHINGTON (Reuters) - Fiat Chrysler Automobiles NV will pay $40 million for misleading investors about its monthly sales figures and will resolve a lengthy probe by the U.S. Securities and Exchange Commission (SEC).   The SEC said between 2012 and 2016  the … [+450 chars],2019-09-27T16:36:44Z
7629,bbc-news,BBC News,Greenock stabbing victim was 'targeted' by killer,Image copyrightGoogleImage caption   Police said the incident on Maple Road  Greenock  was reported as a disturbance on Thursday night.  A murder investigation has begun after a man was stabbed to death in Greenock in a  targeted attack .  The 27-year-old  wh… [+777 chars],2019-09-27T14:51:47Z
7633,cbs-news,CBS News,Emotional town halls become centerpiece of Bernie Sanders' campaign,In many ways  September has been a rough month for Bernie Sanders and his campaign. They have dealt with staff shakeups in New Hampshire and Iowa  and multiple polls in recent weeks have shown the senator's support in early states slipping.   But on the trail… [+5056 chars],2019-09-27T17:12:34Z
7637,business-insider,Business Insider,I just drove a $44 000 Nissan Leaf Plus and I don't understand why everybody isn't buying this car,,2019-09-27T18:42:02Z
