Name,ID,Published_from,Published_to,Avg_content_length
Taiwan challenges Indian ICT duties at WTO,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Spider-Man will stay in the Marvel Cinematic Universe in a stunning reversal for Disney and Sony,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
10 things you need to know before the opening bell,business-insider,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Britain’s Government Outlined the Impact of a No-Deal Brexit. It’s Not Pretty.,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Apple is cozying up to Hollywood with theatrical releases for original films,business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Global Slowdown Spreads Across U.S. Economy,the-wall-street-journal,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Taliban Mock Trump's 'Astonishing' Afghanistan U-turn  Suggest Decision 'Certainly Damaged His Credibility',newsweek,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
The Trump Doctrine  Revealed,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
9/4/19: Red and Blue,cbs-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
‘He says my favourite kind of sex isn’t really his thing’,the-irish-times,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,273.0
0:00Z,2019-09-12T00:00:00Z,274.0
Fisherman gets 10 days for dragging live shark behind boat,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
U.N. chief condemns Saudi attacks  calls for restraint,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,273.0
Justin Trudeau apologizes after  brownface  photo emerges,cbs-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
Malcolm Gladwell on how face-to-face interactions can be misleading,cbs-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Security guard trapped under own van  murder trial hears,bbc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
INTERACTIVE: Tunisia presidential election at a glance,al-jazeera-english,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
Sonos finally introduces a portable speaker,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Miners injured when quake hit Polish mine - agency,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Face The Nation: Condoleezza Rice  Samantha Power  Jeff Berardelli,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
The Real Cost of Your Blue Jeans,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,275.0
 Free  genetic testing scam exploits seniors' cancer fears and may be costing taxpayers millions,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
EU will not recognise results of Russian elections in Crimea,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Meteorologist weighs in on climate change and extreme weather,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
Peter Sissons  BBC and ITN newsreader  dies at 77,bbc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Andrew Yang  Ted Cruz Urge Media  Police to Never Say Names of Mass Shooters,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Planet 9  our solar system's mysterious missing world  could be an ancient black hole orbiting the sun  a new paper suggests,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,275.0
Saudi oil exports to run as normal from stocks this week: source,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,273.0
No medals but Dabo wins admiration for sportsmanship,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
SEC's Clayton worries about private markets  negative rates,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Economics Needs More Black Women,the-new-york-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
9/11-related cancers killed 15 police officers in 2018  while 52 officers were shot and killed in the line of duty  report says,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
U.S. EPA pauses biofuel deal over oil states' demands  impeachment probe - sources,reuters,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
We Sent Jimmy Aldaoud to Die in Iraq,the-new-york-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Scotland: Pick and share your XI to face Russia,bbc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Over 1 600 Miles of an ‘Insane Obstacle Course ’ a Gut Check for Women,the-new-york-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Collapsible review: Monologue on a precarious existence,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
The Extra-Secret White House Computer System  Explained,the-new-york-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Words with Friends game hacked  exposing 200 million players,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
America has a huge stash of emergency oil. This is why,cnn,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
Self-driving cars are coming – the public will just have to catch up,the-irish-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Russia says the man named in reports as a US spy did work in Putin's office but wasn't 'a senior official' - Business Insider,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Injuries reported after train hits truck and derails in Japan,al-jazeera-english,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Anthony Joshua's trainer Rob McCracken clarifies concussion comments,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Eye Opener: Democrats subpoena the president's attorney,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
New Airbnb Excursions to Focus on Animals,the-new-york-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
David McWilliams: What the world’s megacities can teach Dublin,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
AP Exclusive: Colleges got $60M-plus from OxyContin family,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Trump Sues Manhattan D.A. Over Demand for 8 Years of His Tax Returns,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Iran 'inching' toward place where talks could be held: Pentagon chief,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Old Navy plans to open 800 new stores,cnn,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Odell Beckham Jr. takes to the field with the ultimate flex  a $350 000 watch,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Imam at Liberian school that burned says toll could rise,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
‘I’m Too Old to Be Scared by Much’: Margaret Atwood on Her ‘Handmaid’s Tale’ Sequel,the-new-york-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Markets Right Now: Stocks stabilize on Wall Street,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Sanders Cancels Events ‘Until Further Notice’ Due to Health Issues,the-wall-street-journal,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
2019/09/14 10:00 GMT,bbc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,60.0
Tropical-storm-force winds expected to hit Bahamas,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,272.0
Fast-moving 1 400-acre brush fire prompts mandatory evacuations,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
After the US kicked Turkey out of the F-35 program  Turkey is talking to Russia about buying Su-35 fighter jets,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Biggest Alpine glacier could disappear by 2100: Study,al-jazeera-english,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Iraq stampede kills 31 at Ashura commemorations in Karbala,bbc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Why Bernie Sanders' supporters are the most interesting people in the 2020 election,business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
For the first time in its 147-year history  Yellowstone National Park has a female chief ranger,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
WeWork is considering slashing the valuation it will seek in IPO,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Insured woman hit with massive ER bill cancels wedding,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Long Hotel Rally Losing Steam as Supply Swells  Business Travel Falls - The Wall Street Journal,the-wall-street-journal,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,272.0
Reporting the Kashmir lockdown: 'What sort of normalcy is this?',al-jazeera-english,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Identical triplets jailed after DNA link to Uzi gun plot,bbc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
DealBook Briefing: The Debate Over Profits vs. Public Interest Continues,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Thoughts  Prayers and Video Games,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,273.0
The battle cry of Irish rugby fans: ‘I should’ve brought a coat’,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
A whale washed ashore in Maryland and citizens attempted to push it back into the water,cnn,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Bystanders may hesitate to perform CPR for fear of causing harm,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Solheim Cup no longer showcases best female golfers,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
'Running out of time': Experts warn against rising sea levels,al-jazeera-english,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
U.N. investigator says Saudi royal adviser  $120 000 deposit,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Kevin McStay: Gaelic football followers need to learn rules of the game,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,275.0
Room at the Bottom – Frank McNally spends the weekend in a Japanese capsule hotel,the-irish-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
China urges US to take steps to ensure N. Korea talks resume,al-jazeera-english,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Finland Kuopio school attack leaves one dead,bbc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
U.S. wins backing for tariffs on Europe in Airbus clash,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Man jailed after gun found in his bedroom in Midlothian,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Euro zone bonds sell off as risk appetite bounces back,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Death toll rises to 6 in torrential rains in southeast Spain,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Women entrepreneurs play 'critical role' in Colombia's economy  peace: Ivanka Trump,reuters,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Trump’s hardline campaign against Iran is failing to check its nuclear ambitions and risking a ‘catastrophic’ war,business-insider,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Indonesia seals off companies over forest fires,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Someone grew a forest in the middle of a football stadium,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,89.0
9 superyacht crew members share what it's really like working for a billionaire on board,business-insider,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
SmileDirectClub's IPO: The stock will start trading Thursday,cnn,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
'The bond market is screaming at us': A Wall Street expert says investors are focused on the wrong recession signal — and warns a meltdown may come sooner than expected,business-insider,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Corbyn 'daunted' by prospect of becoming prime minister,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
Birmingham New Street: Young pianist's playing goes viral,bbc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
2019/10/03 14:00 GMT,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,60.0
Bogus policeman's gang in armed raid on home in Ayr,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Two-Thirds of College Students Take On Debt  but Amount Is Rising More Slowly,the-new-york-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
NFL Sunday Night Football: Where to Watch Philadelphia Eagles vs. Atlanta Falcons  TV Channel  Live Stream  Odds,newsweek,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Experts’ view: What changes will Dublin and Kerry make and who will win?,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Gunmen kidnap six schoolgirls in Nigeria,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Ex-Rep. Collins due in court for guilty plea in stock case,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Why Making Apple iPhones in America Is So Hard,the-wall-street-journal,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
California's gig economy bill won't just impact Uber drivers. Here's how the landmark decision is a major win for janitors  truck drivers  and other low-wage workers.,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Trump called Australian PM for help on Mueller inquiry,the-irish-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Michigan adoption agencies can bar LGBTQ couples,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
County Championship: Lancashire beat Derbyshire by an in innings to win promotion,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,273.0
2019/09/09 08:00 GMT,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,60.0
Trump displays seemingly edited map of Dorian's projected path,cbs-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Doctors are as guilty of fat-shaming people as everyone else,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Top Turkish court orders release of jailed Cumhuriyet journalists,reuters,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Land Rover unveils new version of its iconic Defender,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Air Force tests intercontinental missile after North Korea launch,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Parisians dine on calf's head in tribute to Chirac,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Further unrest as Hong Kong enters 15th week of mass protests,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,272.0
General says the US Air Force needs a lot more bombers to stand up to China and Russia,business-insider,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Some simple math can help you decide whether to rent or buy your next home,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Mega Millions Drawing For 09/13/19: Friday Jackpot is $172 Million,newsweek,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
France's Macron determined to defuse tensions in Gulf: Elysee official,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Gardaí lack training to deal with racially motivated crimes – report,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
Recession Panic May Have Passed. But the Economy Is Still at Risk.,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Egyptian officials say some detainees freed after crackdown,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Latest: Prosecutor: Woman confessed in stepdaughter's death,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Iran tanker row: Released ship wanted by US 'seen off Syria',bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Supporters Rally in Favor of California Bill Requiring Colleges to Offer Abortion Services On Campus,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
David McGoldrick rescues Ireland’s traditional result; The importance of Jean Kleyn,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Trump Critics Ridicule Him For Vaping Ban After Six Deaths  Say Guns Have Killed More,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Here’s What Guests Love About Disney Skyliner,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
We asked teachers to name one thing parents should never do,business-insider,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,273.0
Migrants stage peaceful protest at main Greek camp,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Cuomo pushes for flavored e-cig ban  citing risk to youth,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Big Pot: The commercial takeover,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,162.0
WTO: US can put $7.5B in tariffs on EU goods for Airbus case,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Boris Johnson has the charm and depth of an overcooked souffle,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Jury finds Dallas police officer guilty in shooting death of her neighbor: media,reuters,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Minnesota regulators restart Line 3 pipeline review process,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
A New Mexico restaurant sells tacos and burritos with names like 'The Wall' and 'Lock Her Up'. It's run by an immigrant,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
For Tech Funds  2019 Has Been Hard to Beat - The Wall Street Journal,the-wall-street-journal,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,272.0
9/4/19: CBSN Evening News,cbs-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Eye Opener at 8: Trump suggested shooting migrants in the legs  book claims,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Weak foreign demand hits German industrial orders,the-irish-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Get smart: How to limit your child’s screentime,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
The prshould be tried for Khashoggi killing,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Must-watch videos of the week,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
Heathrow drone protest: Five arrested over planned disruption,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Woman only discovered she had won €5.3 million after broadband restored,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Drew Brees defends making video backed by anti-LGBTQ group,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Trump Publicly Urges China to Investigate the Bidens,the-new-york-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Winston Churchill's Grandson Gives Emotional Speech after Being Expelled from Party by Boris Johnson for Defying U.K. Government over Brexit,newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Kashmiris allege night terror by Indian troops in crackdown,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
More Kids Died in ICE Custody Than From Vaping  Ex-GOP Chairman Says As Trump Plans E-Cigarettes Ban,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Backstreet Boys-mania,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
Raphael Saadiq opens up about grief  loss and his most personal project yet,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,0.0
Chernobyl control room open to visitors,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Brexit: UK seeks postponement of backstop discussion until December 2020,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Investigation launched into 'segregated' London garden,bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Reuters asks judge to release secret Propecia documents,reuters,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
NYC boutique Scoop is now a Walmart private label collection...and we want everything,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Supreme Court action on asylum rule denounced as inhumane,abc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
What happened to the named person scheme?,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
The Wall Street Journal: Saudi Arabia looks to import oil in order to keep exports flowing,the-wall-street-journal,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
U.S. Must Challenge China Over Hong Kong  James Mattis Says: 'We Have to Stand With Them',newsweek,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
The world is learning the price of friendship with Donald Trump,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Tech investors: No broad lessons seen in WeWork valuation drama,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Amazon  Disney Fight Over Ad Revenue From Apps on Fire TV,the-wall-street-journal,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Hurricane Dorian: Father Puts 5-year-old Son on Roof to Escape Sharks  Only for Boy to Be Snatched Away by the Wind,newsweek,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Vigil held for 34 killed in California dive boat fire,abc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Amazon’s Grocery-Store Plan Moves Ahead With Los Angeles Leases,the-wall-street-journal,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
More tropical storms are brewing on both sides of the US as Dorian makes its way out,cnn,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,0.0
Look and feel good: How tech could save the fashion industry,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
'Fortnite' Dance at Bat Statue  Above-Ground Pool & Seat for Giants Locations,newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Detroit Teenager Shot by Man Aiming at Pit Bull That Was Attacking Him,newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
GM’s Electric Ambitions Rattle Below the Surface of the UAW Strike - The Wall Street Journal,the-wall-street-journal,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Schiff subpoenas acting intel chief over whistleblower complaint,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
This US town has been abandoned for almost 60 years because of an underground fire that continues to burn,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Equinor sends two vessels to clean up Bahamas oil spill,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Trump suggests  spies and treason  to blame for whistleblower probe,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Climate  post-conflict peace on pope's Africa agenda,abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
UPDATE 1-Canada taking first formal step at WTO to challenge China's canola ban,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
'Fortnite' Mark a Chest  Shield Item & Healing Item Week 7 Challenge Guide,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
A humbled Macron tries the common touch to win back France,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Google is finally changing its algorithm to boost original reporting  which is something that Facebook and Apple News still aren’t great at (GOOG  GOOGL  AAPL  FB),business-insider,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Hurricane Dorian stalls over Bahamas,bbc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
A Wealth Tax Is Pro-Growth,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Hong Kong police break up scattered clashes between rival protesters,reuters,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
MP Jess Phillips' Birmingham office disturbance: Man charged,bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
NY attorney general announces Facebook antitrust probe,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
When fast  free shipping of Amazon packages delivers heartbreak,the-new-york-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,275.0
Kashmir in grip of civil disobedience over loss of autonomy,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Brazil ships corn to the U.S. for the first time in 2019 - data,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
How to find out health care costs in advance,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Finland's president praised for being 'ice-cold strong' in meeting with 'explosive' Trump,business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
UN refugee chief asks Mexico to do more for asylum seekers,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Microsoft wants you to buy these oversized wireless earbuds - CNN Video,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,89.0
Brett Kavanaugh: Trump defends judge amid new misconduct claims,bbc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
The Startup That Manipulated Data to Get a Miracle Drug to Market,the-wall-street-journal,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,275.0
What Does Having a Boyfriend Have to Do With Sleep?,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Expert: Serial murderers' victim selection  often very specific ,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
2019/09/07 11:00 GMT,bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,60.0
Politico: Israel accused of planting spy devices near White House,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
Here’s the Democratic Debate Lineup — and What’s at Stake for Those Onstage - The New York Times,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
New documentary explores the true roots of country music,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Image of Kushner With Ukraine's President at Dinner Emerges - Newsweek,newsweek,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
October is the best month to apply for a job  survey finds,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
9/11: CBS Evening News,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
'Fire Emblem: Three Houses' Version 1.0.2 Adds New Male Byleth Voice & Maddening Mode - Patch Notes,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Microsoft is officially getting back into the smartphone game with the Surface Duo  a foldable Android device - Business Insider,business-iesident of a $4.7 billion firm told us where he's investing and why he's staying calm in a time of 'escalating panic' in markets,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Slain lawyer and narco-state slur sting the Netherlands government,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Walmart to limit sales of guns  ammunition in wake of 'horrific' shootings,abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Hillary Clinton says the gutsiest things she's ever done are 'stay in my marriage' and 'run for president',cnn,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
How to send a Google Calendar invite to anyone using the desktop site or a mobile device,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
